Source,Target,ConversionRate
58,5162,0.01008
58,1367,0.01008
58,4183,0.01008
58,1269,0.01008
58,1216,0.01008
58,1830,0.010063
58,358,0.010063
58,363,0.010063
58,1821,0.010063
58,2460,0.010063
58,540,0.010063
58,3080,0.010063
58,927,0.010063
58,1246,0.010063
58,2832,0.010063
58,4320,0.010045
58,1523,0.010045
58,365,0.010045
58,1958,0.010045
58,1143,0.010028
58,2412,0.010011
58,1765,0.010011
58,4017,0.010011
58,2030,0.009993
58,3178,0.009993
58,3351,0.009993
58,2134,0.009993
58,2955,0.009993
58,4158,0.009976
58,4105,0.009976
58,2483,0.009976
58,31,0.009958
58,1277,0.009958
58,16,0.009941
58,4914,0.009941
58,3752,0.009906
58,964,0.009906
58,3445,0.009906
58,2738,0.009906
58,2215,0.009889
58,1902,0.009889
58,3706,0.009819
58,91,0.009802
58,1500,0.009802
58,2774,0.009784
58,560,0.009767
58,4208,0.009767
58,3742,0.009767
58,5720,0.009767
58,2137,0.009767
58,5003,0.009749
58,86,0.009749
58,1870,0.009749
58,2939,0.009749
58,1196,0.009714
58,4901,0.009697
58,1465,0.009645
58,5401,0.00961
58,2703,0.00961
58,3703,0.009575
58,5688,0.009575
58,5424,0.00954
58,364,0.009523
58,1286,0.009523
58,4214,0.009488
58,4367,0.009488
58,4151,0.009471
58,2176,0.009453
58,5131,0.009453
58,4215,0.009384
58,5149,0.009349
58,5130,0.009296
58,3877,0.009296
58,2709,0.009279
58,3704,0.009227
58,917,0.009227
58,4530,0.009209
58,3749,0.009192
58,2914,0.009035
58,1985,0.008896
58,3329,0.008547
59,116,1.0
60,2403,0.071718
60,2136,0.071718
60,2449,0.071718
60,1232,0.071718
60,1590,0.071648
60,1228,0.071577
60,4609,0.071577
60,1450,0.071577
60,1960,0.071577
60,536,0.071577
60,4539,0.071507
60,3706,0.071224
60,2389,0.071013
60,1110,0.06985
61,392,1.0
62,3002,0.029069
62,52,0.029052
62,162,0.029052
62,2739,0.029034
62,5054,0.029034
62,3496,0.029034
62,4247,0.029016
62,2606,0.029016
62,1894,0.029016
62,2934,0.029016
62,2255,0.028998
62,2512,0.028998
62,54,0.02898
62,4380,0.028962
62,1326,0.028962
62,215,0.028945
62,537,0.028891
62,5089,0.02882
62,3671,0.028713
62,2420,0.028695
62,2778,0.028641
62,4844,0.028588
62,1858,0.028588
62,3613,0.028534
62,5644,0.028481
62,1203,0.028356
62,2709,0.028213
62,2427,0.02816
62,5066,0.028106
62,5061,0.02807
62,5064,0.028053
62,4976,0.027482
62,4114,0.027339
62,1219,0.027196
62,4113,0.026893
63,986,0.009286
63,3317,0.009274
63,2435,0.009274
63,1281,0.009261
63,348,0.009261
63,5028,0.009261
63,0,0.009261
63,5115,0.009261
63,520,0.009261
63,717,0.009261
63,1707,0.009261
63,1420,0.009261
63,4608,0.009249
63,2294,0.009249
63,3825,0.009249
63,2379,0.009249
63,2350,0.009249
63,2211,0.009249
63,1451,0.009249
63,399,0.009236
63,5042,0.009236
63,2004,0.009236
63,1090,0.009236
63,703,0.009236
63,4175,0.009236
63,3815,0.009236
63,1155,0.009236
63,238,0.009236
63,4732,0.009236
63,2913,0.009223
63,528,0.009223
63,524,0.009223
63,2842,0.009223
63,1549,0.009223
63,779,0.009223
63,83,0.009211
63,3340,0.009211
63,3784,0.009211
63,4043,0.009211
63,2813,0.009198
63,3833,0.009198
63,2912,0.009198
63,3978,0.009198
63,4861,0.009198
63,5324,0.009198
63,2707,0.009198
63,1992,0.009198
63,3506,0.009186
63,3791,0.009186
63,2072,0.009186
63,455,0.009186
63,4248,0.009173
63,3253,0.009173
63,2262,0.009173
63,236,0.009173
63,4664,0.009173
63,119,0.009173
63,2535,0.009173
63,778,0.009161
63,2983,0.009161
63,1714,0.009161
63,2171,0.009148
63,3977,0.009148
63,637,0.009148
63,209,0.009148
63,3282,0.009148
63,4498,0.009148
63,2419,0.009136
63,5310,0.009136
63,1074,0.009136
63,771,0.009123
63,5426,0.009123
63,4061,0.009123
63,48,0.009123
63,3976,0.009123
63,733,0.009123
63,3432,0.009123
63,4157,0.009123
63,3401,0.009111
63,103,0.009111
63,2926,0.009111
63,3863,0.009086
63,4513,0.009073
63,3451,0.009061
63,2633,0.009035
63,1901,0.009035
63,5425,0.009035
63,2495,0.009023
63,3886,0.00901
63,1514,0.008998
63,571,0.008985
63,2389,0.008985
63,3027,0.008985
63,3292,0.00896
63,3758,0.00896
63,4488,0.00891
63,1561,0.008897
63,5688,0.008885
63,5424,0.00886
63,1286,0.008847
63,301,0.008709
63,2446,0.008709
63,917,0.008634
63,3203,0.008609
63,723,0.008509
63,1072,0.008459
63,5334,0.008446
63,2573,0.008296
63,1219,0.007957
63,3545,0.007932
64,4314,0.05581
64,4321,0.055797
64,2949,0.055783
64,1056,0.055783
64,1938,0.055769
64,565,0.055756
64,1250,0.055756
64,542,0.055714
64,1391,0.055646
64,3652,0.055646
64,5522,0.055619
64,3706,0.055578
64,3146,0.055564
64,3881,0.055495
64,3703,0.055386
64,1286,0.055345
64,4854,0.05529
64,3147,0.054264
65,2227,0.502595
65,3352,0.497405
66,1768,1.0
67,4113,0.051614
67,468,0.02659
67,231,0.026577
67,312,0.026577
67,1409,0.026564
67,2210,0.026564
67,232,0.026564
67,389,0.026564
67,55,0.026551
67,2543,0.026538
67,1887,0.026538
67,557,0.026538
67,230,0.026485
67,930,0.026459
67,1175,0.026459
67,146,0.026446
67,5536,0.02642
67,4458,0.02642
67,1152,0.026394
67,374,0.026394
67,1746,0.026355
67,1932,0.026342
67,3908,0.026342
67,1081,0.026316
67,1229,0.026316
67,5482,0.026251
67,1871,0.026237
67,1545,0.026224
67,1561,0.026198
67,1880,0.026133
67,5480,0.02612
67,2178,0.026068
67,5071,0.026016
67,1935,0.026003
67,5075,0.026003
67,1695,0.025963
67,3602,0.025859
68,69,0.503107
68,861,0.496893
69,1033,0.202758
69,68,0.202309
69,1591,0.201858
69,2708,0.198711
69,186,0.194364
70,3603,1.0
71,164,0.040433
71,1280,0.040359
71,2257,0.040334
71,1867,0.040334
71,429,0.040334
71,4486,0.040334
71,1143,0.040285
71,3068,0.040285
71,4888,0.04026
71,1819,0.04021
71,4619,0.04021
71,3285,0.04021
71,1278,0.040136
71,3273,0.040037
71,1052,0.040037
71,2637,0.040012
71,3051,0.040012
71,895,0.039962
71,746,0.039962
71,1059,0.039888
71,4066,0.03964
71,2708,0.039615
71,2528,0.039615
71,1110,0.03902
71,2573,0.038474
72,1708,0.014151
72,707,0.014134
72,4384,0.014116
72,2251,0.014116
72,2920,0.014116
72,715,0.014116
72,219,0.014116
72,1598,0.014099
72,1550,0.014099
72,3556,0.014099
72,3520,0.014099
72,3136,0.014099
72,2357,0.014081
72,3722,0.014081
72,4454,0.014064
72,4154,0.014064
72,2981,0.014047
72,523,0.014047
72,382,0.014047
72,2912,0.014047
72,1737,0.014029
72,4855,0.014029
72,119,0.014012
72,2915,0.014012
72,1738,0.013995
72,1363,0.013995
72,829,0.013977
72,3362,0.013977
72,1897,0.013977
72,20,0.01396
72,239,0.01396
72,2694,0.013942
72,120,0.013942
72,4041,0.013925
72,2363,0.013908
72,3437,0.013908
72,4569,0.01389
72,2209,0.013855
72,2677,0.013821
72,1059,0.013786
72,766,0.013768
72,1465,0.013682
72,1545,0.013664
72,928,0.013664
72,2198,0.013629
72,3703,0.013612
72,4519,0.013542
72,149,0.01349
72,2176,0.01349
72,4278,0.01349
72,1227,0.013438
72,1353,0.013438
72,613,0.013421
72,5059,0.013386
72,2368,0.013368
72,301,0.013368
72,5110,0.013316
72,4023,0.013299
72,5062,0.013299
72,917,0.013264
72,5067,0.013264
72,4996,0.013264
72,2121,0.013247
72,5133,0.013247
72,4987,0.013212
72,1110,0.013177
72,4993,0.01316
72,5056,0.013073
72,4992,0.013055
72,4999,0.013003
72,4998,0.012986
72,4976,0.012603
72,4532,0.012342
73,5,1.0
74,2085,0.143833
74,2308,0.143621
74,3149,0.143462
74,2185,0.143303
74,2123,0.143091
74,116,0.141768
74,1110,0.140921
75,4760,0.05281
75,2901,0.052797
75,2903,0.052797
75,1445,0.052797
75,2910,0.052797
75,2860,0.052797
75,2900,0.052797
75,3452,0.052784
75,370,0.052784
75,1338,0.052758
75,1104,0.05272
75,2899,0.052694
75,1577,0.052629
75,895,0.05259
75,1957,0.052538
75,2045,0.052512
75,3486,0.052499
75,216,0.052435
75,1219,0.051463
76,87,0.013981
76,51,0.013981
76,2184,0.013981
76,3999,0.013981
76,5732,0.013974
76,1458,0.013974
76,2959,0.013974
76,4936,0.013974
76,231,0.013974
76,5391,0.013974
76,3204,0.013974
76,2181,0.013974
76,4138,0.013974
76,85,0.013974
76,1600,0.013974
76,3477,0.013967
76,4985,0.013967
76,3482,0.013967
76,1716,0.013967
76,4418,0.013967
76,463,0.013967
76,141,0.013967
76,53,0.013967
76,384,0.013967
76,1994,0.013967
76,232,0.013967
76,5431,0.01396
76,2257,0.01396
76,2346,0.01396
76,3542,0.01396
76,112,0.01396
76,276,0.01396
76,2458,0.01396
76,776,0.013953
76,2764,0.013953
76,2494,0.013953
76,2129,0.013946
76,227,0.01394
76,1766,0.013933
76,588,0.013933
76,3471,0.013933
76,2066,0.013926
76,5264,0.013926
76,236,0.013926
76,1027,0.013926
76,5779,0.013926
76,1193,0.013919
76,239,0.013905
76,5521,0.013905
76,5535,0.013905
76,2408,0.013898
76,1927,0.013898
76,48,0.013898
76,383,0.013885
76,2097,0.013885
76,5678,0.013878
76,5682,0.013871
76,228,0.013871
76,4610,0.01383
76,4882,0.013823
76,4903,0.013802
76,98,0.013802
76,4512,0.013789
76,4522,0.013775
76,3703,0.013768
76,4219,0.013727
76,4218,0.013686
76,186,0.013562
76,5056,0.013555
76,1072,0.013535
76,4114,0.013315
76,4113,0.013144
77,514,0.02569
77,2683,0.02569
77,4469,0.025684
77,1269,0.025678
77,3172,0.025678
77,1323,0.025678
77,1340,0.025678
77,2517,0.025678
77,397,0.025678
77,2565,0.025671
77,4284,0.025671
77,13,0.025671
77,1284,0.025671
77,217,0.025665
77,2700,0.025659
77,3363,0.025659
77,1044,0.025659
77,2516,0.025659
77,319,0.025659
77,1303,0.025659
77,973,0.025659
77,1895,0.025653
77,2849,0.025653
77,2134,0.025646
77,2542,0.025646
77,2399,0.02564
77,3681,0.02564
77,3944,0.02564
77,2647,0.025627
77,20,0.025621
77,1591,0.025621
77,353,0.025615
77,2694,0.025615
77,1834,0.025608
77,228,0.02559
77,1755,0.025552
77,1725,0.02552
77,2823,0.025514
77,95,0.025508
78,1120,0.040325
78,2834,0.040305
78,1537,0.040305
78,2864,0.040305
78,2022,0.040285
78,30,0.040265
78,2700,0.040265
78,2869,0.040265
78,1961,0.040265
78,49,0.040226
78,727,0.040226
78,1917,0.040166
78,537,0.040166
78,2647,0.040166
78,2755,0.040127
78,4574,0.040048
78,244,0.040008
78,2402,0.039988
78,2334,0.03977
78,1286,0.039691
78,2570,0.039513
78,2446,0.039473
78,2427,0.039354
78,4500,0.039295
78,2425,0.039196
79,2570,0.01781
79,1219,0.017467
79,1846,0.009019
79,3960,0.009019
79,1492,0.009013
79,1245,0.009013
79,1153,0.009013
79,3715,0.009013
79,3968,0.009013
79,449,0.009008
79,2411,0.009008
79,3200,0.009008
79,634,0.009008
79,2605,0.009008
79,1247,0.009008
79,4387,0.009008
79,108,0.009002
79,4690,0.009002
79,4573,0.009002
79,2963,0.009002
79,5200,0.009002
79,1928,0.009002
79,4330,0.009002
79,2150,0.009002
79,3262,0.009002
79,2656,0.009002
79,4495,0.009002
79,3145,0.009002
79,3732,0.009002
79,2886,0.008996
79,2382,0.008996
79,2329,0.008996
79,347,0.008996
79,5738,0.008996
79,65,0.008996
79,3291,0.008996
79,4260,0.008991
79,2206,0.008991
79,97,0.008991
79,2205,0.008991
79,886,0.008985
79,2981,0.008985
79,5142,0.008985
79,2227,0.008985
79,751,0.00898
79,4981,0.00898
79,455,0.00898
79,5415,0.008974
79,3953,0.008974
79,5746,0.008969
79,5375,0.008969
79,2200,0.008969
79,343,0.008969
79,3893,0.008963
79,541,0.008963
79,3680,0.008963
79,3685,0.008958
79,239,0.008958
79,1531,0.008952
79,56,0.008952
79,353,0.008952
79,1706,0.008952
79,1828,0.008952
79,4798,0.008947
79,1902,0.008947
79,5532,0.008947
79,624,0.008941
79,2020,0.008941
79,2019,0.008941
79,3799,0.008936
79,994,0.008936
79,5146,0.008936
79,2559,0.00893
79,5,0.00893
79,1746,0.008919
79,1901,0.008913
79,855,0.008913
79,1932,0.008913
79,1844,0.008913
79,2686,0.008908
79,5667,0.008902
79,5774,0.008902
79,4610,0.008897
79,214,0.008891
79,571,0.008891
79,2021,0.008886
79,1060,0.00888
79,1725,0.008869
79,5121,0.008847
79,5111,0.008847
79,3352,0.00883
79,5635,0.00883
79,5591,0.008825
79,3947,0.008825
79,380,0.008825
79,5501,0.008819
79,2161,0.008819
79,5530,0.008808
79,5412,0.008803
79,2365,0.008803
79,2571,0.008792
79,5176,0.008792
79,4525,0.008792
79,5180,0.008781
79,4301,0.008747
79,4994,0.008747
79,4996,0.008736
79,3355,0.008725
79,1110,0.008709
79,5177,0.008698
80,3133,0.031875
80,289,0.031856
80,586,0.031836
80,3620,0.031816
80,2526,0.031797
80,3305,0.031797
80,1820,0.031777
80,2527,0.031758
80,4895,0.031699
80,5853,0.03166
80,228,0.031582
80,5429,0.031523
80,1783,0.031523
80,4683,0.031484
80,898,0.031444
80,4703,0.031405
80,1258,0.031327
80,5555,0.031327
80,5688,0.031288
80,3948,0.031288
80,1692,0.031229
80,5335,0.031229
80,1771,0.031073
80,5130,0.030975
80,1204,0.030975
80,4019,0.030955
80,1702,0.030916
80,4652,0.030466
80,475,0.030427
80,4794,0.030055
80,4532,0.029859
80,4892,0.029781
81,624,1.0
82,3354,1.0
83,986,0.012467
83,5464,0.012457
83,2435,0.012457
83,3179,0.012446
83,1281,0.012446
83,520,0.012446
83,348,0.012446
83,5276,0.012446
83,1707,0.012446
83,1803,0.012435
83,4572,0.012435
83,1065,0.012435
83,1003,0.012435
83,190,0.012435
83,4739,0.012435
83,2890,0.012435
83,2350,0.012435
83,2211,0.012435
83,3941,0.012435
83,2004,0.012425
83,3896,0.012425
83,3553,0.012425
83,5082,0.012425
83,399,0.012425
83,3951,0.012425
83,1494,0.012425
83,1155,0.012425
83,1090,0.012425
83,3440,0.012425
83,5005,0.012425
83,1341,0.012425
83,2913,0.012414
83,2479,0.012414
83,4950,0.012414
83,779,0.012414
83,5275,0.012414
83,4478,0.012414
83,5169,0.012414
83,524,0.012414
83,5349,0.012414
83,630,0.012414
83,2362,0.012403
83,3363,0.012403
83,885,0.012403
83,4617,0.012403
83,2489,0.012392
83,5037,0.012392
83,3498,0.012392
83,2912,0.012392
83,1992,0.012392
83,2654,0.012392
83,2594,0.012382
83,5369,0.012382
83,3177,0.012371
83,119,0.012371
83,778,0.01236
83,63,0.01236
83,209,0.01235
83,2171,0.01235
83,4883,0.01235
83,1074,0.012339
83,5521,0.012339
83,4157,0.012328
83,4061,0.012328
83,103,0.012318
83,4781,0.012318
83,1577,0.012296
83,610,0.012296
83,5157,0.012296
83,516,0.012285
83,4752,0.012275
83,1446,0.012232
83,3994,0.012232
83,1514,0.012221
83,3240,0.012221
83,4836,0.01221
83,2703,0.012146
83,2427,0.011911
83,2371,0.011729
83,150,0.011429
83,1382,0.011365
84,3176,0.166854
84,3757,0.166854
84,1383,0.166834
84,1792,0.166772
84,1059,0.166486
84,305,0.166199
85,2697,0.016761
85,87,0.016761
85,51,0.016761
85,2031,0.016755
85,231,0.016755
85,5391,0.016755
85,463,0.016749
85,232,0.016749
85,76,0.016749
85,1994,0.016749
85,141,0.016749
85,384,0.016749
85,4985,0.016749
85,1716,0.016749
85,53,0.016749
85,2346,0.016742
85,112,0.016742
85,276,0.016742
85,2257,0.016742
85,2764,0.016736
85,2529,0.016736
85,5456,0.01673
85,227,0.016724
85,2016,0.016724
85,1179,0.016718
85,1766,0.016718
85,588,0.016718
85,5779,0.016712
85,236,0.016712
85,5264,0.016712
85,2066,0.016712
85,1193,0.016705
85,2515,0.016699
85,3512,0.016699
85,5535,0.016693
85,1927,0.016687
85,48,0.016687
85,3517,0.016687
85,2408,0.016687
85,3401,0.016681
85,383,0.016675
85,2097,0.016675
85,5678,0.016668
85,228,0.016662
85,5682,0.016662
85,4897,0.01665
85,4974,0.016644
85,1665,0.016625
85,4882,0.016619
85,4903,0.016601
85,4522,0.016576
85,3703,0.01657
85,5642,0.01657
85,5572,0.01657
85,4219,0.016533
85,2176,0.016527
85,4218,0.016496
85,5056,0.016379
85,4114,0.016163
85,4113,0.016008
86,1335,1.0
87,51,0.021366
87,85,0.021361
87,5391,0.021361
87,231,0.021361
87,384,0.021356
87,1994,0.021356
87,76,0.021356
87,53,0.021356
87,463,0.021356
87,1716,0.021356
87,3055,0.021356
87,4985,0.021356
87,232,0.021356
87,141,0.021356
87,112,0.021351
87,276,0.021351
87,2346,0.021351
87,2257,0.021351
87,2764,0.021345
87,227,0.021335
87,1766,0.02133
87,588,0.02133
87,3697,0.02133
87,5264,0.021324
87,236,0.021324
87,2066,0.021324
87,5779,0.021324
87,1193,0.021319
87,5535,0.021309
87,1927,0.021303
87,2408,0.021303
87,48,0.021303
87,383,0.021293
87,2097,0.021293
87,5678,0.021288
87,228,0.021283
87,5682,0.021283
87,4882,0.021246
87,4903,0.02123
87,4522,0.021209
87,3703,0.021204
87,4219,0.021172
87,4218,0.021141
87,5056,0.021041
87,4114,0.020858
87,1219,0.020816
87,4113,0.020727
88,1657,1.0
89,1857,0.021228
89,4382,0.021228
89,545,0.021228
89,3250,0.021228
89,3441,0.021202
89,2795,0.021176
89,3606,0.02115
89,2347,0.02115
89,1590,0.021124
89,2696,0.021124
89,2280,0.021098
89,2349,0.021098
89,4949,0.021098
89,2412,0.021098
89,3030,0.021072
89,2773,0.021045
89,68,0.021045
89,1636,0.021019
89,3057,0.021019
89,1309,0.021019
89,1967,0.020993
89,3747,0.020993
89,2899,0.020993
89,69,0.020993
89,3019,0.020967
89,1278,0.020967
89,2429,0.020941
89,3092,0.020941
89,4910,0.020941
89,1834,0.020915
89,2926,0.020915
89,3228,0.020889
89,1152,0.020863
89,374,0.020863
89,1618,0.020837
89,2577,0.02081
89,4974,0.020758
89,3671,0.020732
89,3610,0.020706
89,1480,0.020706
89,4697,0.020654
89,5501,0.020314
89,4278,0.020262
89,5665,0.02021
89,4022,0.020079
89,5134,0.020027
89,723,0.019661
89,5098,0.018617
90,5086,0.146046
90,636,0.144911
90,3362,0.144722
90,647,0.143209
90,3226,0.142263
90,3905,0.140559
90,879,0.13829
91,3329,0.244333
91,3147,0.239366
91,603,0.17462
91,560,0.17138
91,17,0.170301
92,4235,0.043964
92,5034,0.043964
92,4875,0.043964
92,2941,0.043937
92,1718,0.04391
92,1709,0.04391
92,30,0.043856
92,275,0.043829
92,2999,0.043802
92,4432,0.043775
92,3261,0.043775
92,25,0.043694
92,2892,0.043586
92,5774,0.043424
92,3881,0.04337
92,3761,0.043235
92,5694,0.043073
92,364,0.043073
92,5596,0.042938
92,5112,0.042857
92,5134,0.042722
92,5110,0.042695
92,1158,0.042641
93,2249,0.014637
93,688,0.014637
93,3500,0.014637
93,165,0.014628
93,310,0.014628
93,1211,0.014628
93,315,0.014628
93,662,0.014628
93,903,0.014619
93,2002,0.014619
93,466,0.014619
93,2416,0.014619
93,504,0.014619
93,576,0.014619
93,645,0.01461
93,540,0.01461
93,2289,0.014601
93,4232,0.014601
93,569,0.014601
93,125,0.014601
93,5455,0.014601
93,3423,0.014601
93,3119,0.014601
93,218,0.014601
93,748,0.014601
93,3503,0.014601
93,3255,0.014592
93,494,0.014592
93,600,0.014592
93,533,0.014592
93,3625,0.014592
93,2039,0.014583
93,408,0.014574
93,3689,0.014574
93,3224,0.014556
93,3701,0.014547
93,411,0.014547
93,5537,0.014547
93,194,0.014538
93,3499,0.014529
93,3400,0.014511
93,5522,0.014511
93,5104,0.014511
93,4096,0.014511
93,773,0.014511
93,3729,0.014502
93,4436,0.014493
93,5533,0.014484
93,5248,0.014457
93,1627,0.014448
93,1081,0.014448
93,3069,0.014439
93,4697,0.01443
93,5641,0.014412
93,5649,0.014394
93,970,0.014394
93,982,0.014358
93,3438,0.01434
93,2566,0.01434
93,1880,0.014322
93,4214,0.014313
93,5530,0.014295
93,5181,0.014295
93,1084,0.014295
93,2178,0.014277
93,2874,0.014125
93,2425,0.014107
93,3329,0.013828
93,3006,0.013703
94,2548,0.334208
94,1355,0.334126
94,1072,0.331666
95,1594,0.007441
95,97,0.007398
95,2516,0.007398
95,4006,0.007398
95,467,0.007355
95,1424,0.007341
95,1197,0.007241
95,3495,0.007184
95,17,0.007113
95,1307,0.007013
95,81,0.006985
95,2570,0.006857
95,2427,0.006743
95,186,0.0066
95,1072,0.006543
95,2078,0.006529
95,3147,0.005859
95,2695,0.00372
95,514,0.00372
95,517,0.00372
95,2683,0.00372
95,913,0.00372
95,77,0.00372
95,4381,0.00372
95,2504,0.00372
95,4837,0.00372
95,4469,0.003706
95,5228,0.003706
95,1916,0.003706
95,4373,0.003706
95,4908,0.003706
95,1498,0.003706
95,2404,0.003706
95,725,0.003706
95,1720,0.003706
95,2547,0.003706
95,5445,0.003706
95,2309,0.003706
95,2310,0.003706
95,4580,0.003706
95,752,0.003692
95,3172,0.003692
95,1319,0.003692
95,2411,0.003692
95,1259,0.003692
95,1323,0.003692
95,854,0.003692
95,3467,0.003692
95,936,0.003692
95,1269,0.003692
95,2517,0.003692
95,1343,0.003692
95,1340,0.003692
95,157,0.003692
95,397,0.003692
95,284,0.003692
95,3082,0.003692
95,4187,0.003692
95,754,0.003692
95,3053,0.003692
95,3892,0.003678
95,4377,0.003678
95,2579,0.003678
95,1823,0.003678
95,5383,0.003678
95,303,0.003678
95,4284,0.003678
95,355,0.003678
95,13,0.003678
95,4207,0.003678
95,1912,0.003678
95,2865,0.003678
95,2565,0.003678
95,2438,0.003678
95,3695,0.003678
95,990,0.003678
95,1821,0.003678
95,112,0.003678
95,924,0.003678
95,4042,0.003678
95,1284,0.003678
95,476,0.003663
95,631,0.003663
95,2029,0.003663
95,3449,0.003663
95,125,0.003663
95,5129,0.003663
95,3716,0.003663
95,179,0.003663
95,368,0.003663
95,2946,0.003663
95,2024,0.003663
95,447,0.003663
95,263,0.003663
95,217,0.003663
95,849,0.003663
95,4012,0.003663
95,3662,0.003663
95,591,0.003663
95,438,0.003663
95,3148,0.003663
95,1134,0.003663
95,163,0.003663
95,949,0.003649
95,4228,0.003649
95,1654,0.003649
95,2206,0.003649
95,533,0.003649
95,2921,0.003649
95,1505,0.003649
95,3849,0.003649
95,3770,0.003649
95,2700,0.003649
95,638,0.003649
95,2711,0.003649
95,4304,0.003649
95,2157,0.003649
95,3052,0.003649
95,973,0.003649
95,1303,0.003649
95,1044,0.003649
95,2855,0.003649
95,319,0.003649
95,4484,0.003649
95,1113,0.003649
95,4154,0.003649
95,2680,0.003649
95,3363,0.003649
95,1208,0.003649
95,980,0.003635
95,3407,0.003635
95,3750,0.003635
95,847,0.003635
95,4805,0.003635
95,270,0.003635
95,1721,0.003635
95,2951,0.003635
95,386,0.003635
95,1895,0.003635
95,2849,0.003635
95,2330,0.003635
95,4371,0.003635
95,5142,0.003635
95,1048,0.003635
95,1620,0.003635
95,2999,0.003621
95,5236,0.003621
95,373,0.003621
95,1179,0.003621
95,2542,0.003621
95,542,0.003621
95,2030,0.003621
95,3106,0.003621
95,4037,0.003621
95,2134,0.003621
95,3089,0.003621
95,1811,0.003621
95,1552,0.003606
95,2401,0.003606
95,3681,0.003606
95,2399,0.003606
95,1386,0.003606
95,4158,0.003606
95,2587,0.003606
95,2025,0.003606
95,2679,0.003606
95,5125,0.003606
95,3953,0.003606
95,3131,0.003606
95,960,0.003606
95,678,0.003592
95,3348,0.003592
95,1837,0.003592
95,1923,0.003592
95,3115,0.003592
95,1619,0.003592
95,1390,0.003578
95,4796,0.003578
95,2647,0.003578
95,4676,0.003578
95,646,0.003578
95,1591,0.003564
95,2065,0.003564
95,25,0.003564
95,20,0.003564
95,2448,0.003564
95,3871,0.003564
95,2803,0.003564
95,1706,0.003549
95,2694,0.003549
95,4303,0.003549
95,353,0.003549
95,964,0.003549
95,2638,0.003549
95,3928,0.003549
95,1521,0.003549
95,1531,0.003549
95,2395,0.003549
95,1290,0.003535
95,103,0.003535
95,12,0.003535
95,4458,0.003535
95,2926,0.003535
95,1834,0.003535
95,2097,0.003521
95,2019,0.003521
95,4847,0.003521
95,2126,0.003521
95,624,0.003521
95,383,0.003521
95,1577,0.003507
95,374,0.003507
95,5157,0.003507
95,884,0.003507
95,252,0.003492
95,228,0.003492
95,2698,0.003492
95,2637,0.003492
95,26,0.003478
95,2492,0.003478
95,1500,0.003464
95,5249,0.003464
95,3146,0.003464
95,91,0.003464
95,1804,0.003464
95,1376,0.003464
95,1646,0.00345
95,5429,0.00345
95,2298,0.00345
95,4068,0.003435
95,4857,0.003421
95,2420,0.003421
95,3886,0.003421
95,3182,0.003407
95,1755,0.003407
95,571,0.003393
95,3881,0.003393
95,2021,0.003378
